idcode,age,married,never_1,grade,collgrad,south,smsa,c_city,industry,occupation,union,wage,ln_wage,hours,ttl_exp,tenure,collgrad_ttl_exp,race,un_union
4287,40,1,0,12,0,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,1,10.22544,2.324878733,40,18.53846,17.91667,0,1,0
4291,44,1,0,12,0,1,nonSMSA,0,Professional Services,Sales,0,4.830918,1.575036512,40,18.16667,18.16667,0,0,1
4292,38,1,0,11,0,0,SMSA,1,Professional Services,Laborers,0,5.152977,1.639574606,40,8.455129,2,0,0,1
4293,39,1,0,16,1,0,SMSA,1,Professional Services,Other,1,8.848629,2.180262532,35,12.80128,12.75,12.80128,0,0
4294,36,0,1,12,0,0,SMSA,0,Business/Repair Svc,Laborers,1,3.454104,1.239563089,35,8.72436,1.25,0,0,0
4296,38,1,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,0,2.608696,0.95885048,54,8.083333,8.083333,0,1,1
4298,37,1,0,12,0,0,SMSA,1,Wholesale/Retail Trade,Operatives,0,4.21095,1.437688275,40,7.570513,1.75,0,0,1
4299,37,0,1,12,0,0,SMSA,1,Professional Services,Sales,1,5.805152,1.758745799,40,14.51923,13.41667,0,0,0
4305,35,1,0,18,1,1,nonSMSA,0,Professional Services,Other,0,6.191625,1.823197572,40,10.5,3.833333,10.5,1,1
4306,37,1,0,13,0,1,SMSA,1,Public Administration,Professional/technical,0,6.642512,1.893490205,40,14.55769,7.666667,0,0,1
4309,37,1,0,10,0,1,SMSA,1,Professional Services,Laborers,0,4.090176,1.408588001,25,10.47436,3.75,0,0,1
4310,39,1,0,14,0,1,SMSA,1,Professional Services,Laborers,0,7.914649,2.068715346,40,11.99359,0,0,0,1
4311,38,0,0,13,0,1,nonSMSA,0,Professional Services,Professional/technical,0,6.27214,1.836117604,40,9.294872,8.25,0,0,1
4316,34,1,0,16,1,0,SMSA,0,Professional Services,Sales,0,3.711753,1.311504272,20,9.576923,0.5833333,9.576923,1,1
4318,41,0,0,12,0,1,SMSA,1,Professional Services,Laborers,1,3.478261,1.246532456,35,10.58974,4.75,0,1,0
4319,36,0,0,12,0,1,SMSA,0,Manufacturing,Operatives,,2.759197,1.014939695,30,3.737179,0.25,0,1,
4323,44,0,0,11,0,1,SMSA,1,Professional Services,Sales,,4.742351,1.556533004,40,10.33333,0,0,0,
4324,41,0,0,10,0,1,SMSA,1,Personal Services,Laborers,,1.59261,0.46537418,,9.461538,0.9166667,0,0,
4327,35,0,0,12,0,1,SMSA,0,Public Administration,Laborers,,3.344482,1.207311824,20,7.589744,0.75,0,0,
4330,42,0,0,12,0,1,SMSA,0,Wholesale/Retail Trade,Sales,1,5.233495,1.655079315,40,17.42308,14.5,0,0,0
4334,41,1,0,15,1,1,SMSA,0,Wholesale/Retail Trade,Sales,0,6.191625,1.823197572,40,16.96795,14.25,16.96795,0,1
4335,35,1,0,11,0,1,SMSA,1,Finance/Ins/Real Estate,Sales,0,5.53945,1.711895218,40,7.403846,1.083333,0,0,1
4338,42,1,0,9,0,1,SMSA,1,Professional Services,Sales,0,5.668274,1.734884662,40,14.94231,8.666667,0,0,1
4340,44,0,1,10,0,1,SMSA,1,Professional Services,Managers/admin,0,3.37359,1.215977459,40,20.83974,1.416667,0,0,1
4342,40,0,1,16,1,1,SMSA,0,Professional Services,Professional/technical,0,14.75039,2.691269523,42,14.88462,8.083333,14.88462,0,1
4343,41,0,1,4,0,1,SMSA,1,Wholesale/Retail Trade,Laborers,0,3.156198,1.149368139,37,8.051281,1.916667,0,0,1
4345,36,1,0,12,0,0,SMSA,0,Finance/Ins/Real Estate,Sales,0,8.96135,2.192920885,38,14.17308,11.33333,0,0,1
4346,45,0,0,18,1,1,SMSA,1,Professional Services,Sales,0,10.32206,2.334283353,45,16.58333,15.83333,16.58333,0,1
4350,35,1,0,16,1,1,SMSA,1,Professional Services,Professional/technical,0,10.53139,2.354360321,50,13.53846,12.83333,13.53846,1,1
4351,40,1,0,12,0,1,SMSA,0,Professional Services,Sales,0,7.198063,1.973811962,40,17.27564,17.25,0,1,1
4352,42,1,0,12,0,1,SMSA,1,Wholesale/Retail Trade,Managers/admin,0,3.719806,1.313671516,45,12.48718,1.333333,0,1,1
4354,35,0,0,16,1,1,SMSA,1,Professional Services,Professional/technical,,38.70926,3.656078848,40,14.32692,4.916667,14.32692,0,
4356,43,1,0,12,0,1,SMSA,1,Transport/Comm/Utility,,0,12.43156,2.5202384,40,19.61539,19.58333,0,1,1
4357,38,1,0,14,0,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,0,11.03059,2.400672322,40,19.30128,1.416667,0,1,1
4360,42,0,0,12,0,1,SMSA,1,Manufacturing,Operatives,1,8.05153,2.085862135,40,20.36539,1.333333,0,1,0
4361,45,1,0,9,0,1,SMSA,0,Manufacturing,Operatives,0,6.843801,1.923343279,40,15.21154,12.5,0,1,1
4363,39,1,0,17,1,1,nonSMSA,0,Professional Services,Sales,0,9.29146,2.229095699,40,12.01282,6.833333,12.01282,1,1
4364,37,1,0,14,0,1,SMSA,0,Wholesale/Retail Trade,Clerical/unskilled,0,2.310788,0.837588592,45,11.98077,1.583333,0,1,1
4365,42,1,0,12,0,1,SMSA,1,Wholesale/Retail Trade,Craftsmen,0,4.959742,1.601353723,45,8.173077,0,0,1,1
4367,38,1,0,12,0,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,0,6.972622,1.941991338,40,14.21154,9.666667,0,1,1
4369,40,1,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Sales,0,8.05153,2.085862135,4,8.974359,4.75,0,1,1
4376,35,1,0,12,0,1,SMSA,0,Wholesale/Retail Trade,Sales,0,4.53301,1.511386178,40,13.42949,1.583333,0,1,1
4378,42,0,1,16,1,1,nonSMSA,0,Professional Services,Professional/technical,0,9.758451,2.278133679,40,17.92308,6.5,17.92308,1,1
4381,43,1,0,15,0,1,nonSMSA,0,Professional Services,Other,0,8.518515,2.14224203,40,12.10897,6.916667,0,1,1
4382,42,0,0,9,0,1,nonSMSA,0,Manufacturing,Operatives,1,5.724636,1.744778967,40,17.42308,11.75,0,0,0
4383,38,0,0,14,0,1,nonSMSA,0,Manufacturing,Operatives,1,5.53945,1.711895218,40,15.79487,15.75,0,0,0
4384,41,0,0,10,0,1,nonSMSA,0,Personal Services,Transport,0,2.697261,0.992236814,58,9.833334,0,0,0,1
4386,43,0,0,12,0,1,nonSMSA,0,Manufacturing,Craftsmen,0,8.379888,2.125834549,40,21.07051,11.08333,0,0,1
4388,37,1,0,11,0,0,SMSA,0,Professional Services,Laborers,1,4.055183,1.399995816,40,12.4359,7.416667,0,0,0
4389,41,1,0,14,0,1,nonSMSA,0,Professional Services,Craftsmen,0,5.523347,1.708984017,40,13.86539,13.66667,0,0,1
4393,39,1,0,15,0,1,nonSMSA,0,Wholesale/Retail Trade,Sales,0,3.502414,1.253452445,40,15.28846,9.25,0,1,1
4394,36,1,0,12,0,1,nonSMSA,0,Finance/Ins/Real Estate,Sales,0,2.214171,0.794878067,38,11.55128,,0,1,1
4395,41,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,2.012882,0.699567526,40,4.442308,0.4166667,0,1,1
4397,40,1,0,18,1,0,SMSA,1,Professional Services,Other,,3.428092,1.232003838,40,16.07051,2,16.07051,1,
4405,36,1,0,7,0,1,nonSMSA,0,Manufacturing,Operatives,,3.344482,1.207311824,40,5.788462,0.5,0,1,
4407,40,1,0,11,0,1,nonSMSA,0,Professional Services,Operatives,,3.344482,1.207311824,20,15.05769,1.083333,0,0,
4408,38,1,0,14,0,1,nonSMSA,0,Professional Services,Professional/technical,,7.901336,2.067031859,40,9.673077,0.25,0,1,
4409,35,1,0,12,0,1,nonSMSA,0,Professional Services,Laborers,0,4.227053,1.44150506,35,10,9.166667,0,1,1
4411,44,0,1,8,0,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,0,1.811594,0.594207121,40,16.99359,13.25,0,0,1
4413,41,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,4.919482,1.59320324,40,21,21,0,1,1
4419,36,1,0,12,0,1,nonSMSA,0,Manufacturing,Sales,0,5.032206,1.615858457,40,10.91026,4.333333,0,1,1
4420,43,1,0,12,0,1,SMSA,0,Finance/Ins/Real Estate,Sales,0,3.099838,1.131349852,50,13.90385,5.333333,0,1,1
4426,36,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,,2.801002,1.02997721,40,11.57692,0.5,0,0,
4428,39,1,0,12,0,1,SMSA,1,Public Administration,,0,4.178743,1.430010484,40,8.532051,7.25,0,0,1
4429,37,1,0,11,0,1,SMSA,0,Public Administration,Sales,0,7.351045,1.99484248,40,14.53846,9.083333,0,0,1
4435,35,1,0,18,1,1,nonSMSA,0,Professional Services,Professional/technical,0,7.898549,2.066679072,50,17.3718,9.75,17.3718,1,1
4437,41,1,0,12,0,1,nonSMSA,0,Professional Services,Sales,,5.225752,1.653598711,40,15.52564,0.8333333,0,1,
4438,42,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,2.777777,1.021650968,40,10.87179,0,0,1,1
4439,42,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,1,17.61674,2.868849586,8,8.692307,0,0,1,0
4441,42,1,0,6,0,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,1,3.454104,1.239563089,35,6.403846,1.083333,0,0,0
4442,40,1,0,7,0,1,nonSMSA,0,,Farm laborers,0,3.043478,1.11300094,40,7.5,1.25,0,0,1
4443,39,1,0,9,0,1,nonSMSA,0,,Farm laborers,0,3.019324,1.105032965,40,5.865385,1,0,0,1
4445,35,0,0,8,0,1,nonSMSA,0,Ag/Forestry/Fisheries,Farm laborers,0,2.697261,0.992236814,40,3.615385,1.083333,0,0,1
4446,43,1,0,12,0,1,nonSMSA,0,Professional Services,Professional/technical,0,1.392914,0.331397956,80,12.25,1.583333,0,1,1
4450,38,1,0,12,0,0,SMSA,0,Wholesale/Retail Trade,Managers/admin,1,7.407406,2.002480311,35,16.42308,13.25,0,0,0
4454,39,1,0,12,0,1,nonSMSA,0,Professional Services,Laborers,0,2.930756,1.07526041,35,7.788461,0.5,0,1,1
4458,44,1,0,7,0,1,nonSMSA,0,Manufacturing,Operatives,0,4.025765,1.392714955,34,17.99359,15.83333,0,0,1
4460,36,0,1,12,0,0,SMSA,1,Professional Services,Laborers,0,4.53301,1.511386178,40,14.23077,5.75,0,0,1
4461,35,0,1,12,0,0,SMSA,1,Personal Services,Operatives,,5.779567,1.754328766,40,3.288461,0.8333333,0,0,
4462,39,0,1,12,0,1,nonSMSA,0,Professional Services,Laborers,0,3.091786,1.128748917,38,15.38461,2.916667,0,0,1
4464,34,1,0,13,0,1,SMSA,0,Manufacturing,Clerical/unskilled,,7.648953,2.034568776,20,8.423077,0.5,0,0,
4465,43,0,0,7,0,1,nonSMSA,0,Personal Services,Transport,0,2.697261,0.992236814,40,22.89103,1.416667,0,0,1
4466,44,0,0,12,0,1,nonSMSA,0,Personal Services,Transport,,1.797659,0.586485263,40,15.24359,1.25,0,0,
4470,37,1,0,12,0,1,nonSMSA,0,Personal Services,Laborers,0,2.818035,1.036039834,60,11.94231,1.916667,0,0,1
4473,43,0,0,14,0,1,nonSMSA,0,Manufacturing,Clerical/unskilled,0,6.270903,1.835920363,40,11.52564,4.833333,0,1,1
4474,34,1,0,15,0,1,SMSA,1,Professional Services,Sales,0,4.025765,1.392714955,40,10.15385,0.0833333,0,0,1
4478,39,1,0,17,1,1,SMSA,0,Professional Services,Other,0,7.479866,2.012214877,60,18.01923,9.833333,18.01923,1,1
4480,39,0,0,11,0,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,0,3.309176,1.196699216,62,6.057693,2.25,0,1,1
4481,38,1,0,7,0,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,0,2.053139,0.719369842,60,3.166667,0.0833333,0,1,1
4484,37,0,0,14,0,0,SMSA,1,Wholesale/Retail Trade,Laborers,,4.025765,1.392714955,15,13.42308,0.4166667,0,0,
4485,35,1,0,13,0,0,SMSA,0,Manufacturing,Craftsmen,1,12.23027,2.503914026,52,13.23077,5.083333,0,0,0
4488,37,0,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,0,6.843801,1.923343279,40,14.85897,9.333333,0,1,1
4490,43,0,0,15,0,0,SMSA,1,Finance/Ins/Real Estate,Clerical/unskilled,0,25.16103,3.225296369,40,21.77564,21.75,0,1,1
4492,41,1,0,12,0,1,nonSMSA,0,Professional Services,Sales,0,4.033815,1.394712578,40,8.698718,1.666667,0,1,1
4494,35,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,6.086955,1.806147957,40,11.35897,3.25,0,1,1
4501,40,0,0,12,0,0,SMSA,0,Wholesale/Retail Trade,Sales,0,4.339774,1.467822273,60,15.90385,1.916667,0,1,1
4502,44,1,0,13,0,1,SMSA,0,Construction,Clerical/unskilled,,5.032206,1.615858457,40,6.211538,4,0,1,
4508,35,1,0,12,0,1,SMSA,0,Wholesale/Retail Trade,Sales,0,3.220612,1.169571404,30,6.173077,0.8333333,0,0,1
4510,34,0,0,12,0,1,SMSA,0,Transport/Comm/Utility,Sales,1,14.51691,2.675314177,40,12.20513,9.416667,0,1,0
4512,43,1,0,10,0,1,nonSMSA,0,Wholesale/Retail Trade,Operatives,0,2.697261,0.992236814,60,4.903846,1.666667,0,1,1
4513,39,0,1,13,0,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,0,3.357486,1.21119248,30,16.5,1.833333,0,0,1
4518,40,0,0,14,0,1,nonSMSA,0,Professional Services,Managers/admin,0,6.352657,1.848873151,38,16.01923,13.25,0,0,1
4519,40,1,0,12,0,1,SMSA,1,Professional Services,Sales,,7.648953,2.034568776,40,12.03846,7.25,0,1,
4520,39,1,0,6,0,1,nonSMSA,0,Business/Repair Svc,Service,0,6.038648,1.798180146,40,12.41026,8.5,0,1,1
4527,35,1,0,12,0,0,SMSA,0,Professional Services,Laborers,0,2.898549,1.064210267,40,6.25,1.833333,0,0,1
4530,37,1,0,12,0,0,SMSA,0,Business/Repair Svc,Managers/admin,0,9.29146,2.229095699,50,12.23718,8.416667,0,1,1
4531,37,1,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Sales,,2.801002,1.02997721,36,7.365385,1.333333,0,1,
4532,40,1,0,12,0,1,SMSA,0,Personal Services,Operatives,0,5.53945,1.711895218,40,15.5641,0.0833333,0,0,1
4533,42,0,0,12,0,1,SMSA,0,Manufacturing,Operatives,0,7.745568,2.047120809,40,18.17949,8.416667,0,0,1
4536,43,1,0,17,1,1,nonSMSA,0,Professional Services,Other,0,9.806758,2.28307174,45,17.63461,13.58333,17.63461,1,1
4538,39,1,0,9,0,0,SMSA,0,Professional Services,Laborers,0,3.985505,1.382664029,40,4.365385,2.833333,0,0,1
4539,43,1,0,0,0,1,nonSMSA,0,Professional Services,Laborers,0,2.926421,1.073780175,40,5.461538,0.9166667,0,2,1
4541,40,1,0,13,0,0,SMSA,0,Finance/Ins/Real Estate,Sales,0,6.505631,1.87266811,60,11.75,0.25,0,1,1
4542,39,1,0,12,0,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,,4.827484,1.574325421,40,15.24359,2.75,0,1,
4543,37,0,0,12,0,0,SMSA,0,Finance/Ins/Real Estate,Managers/admin,0,13.55072,2.606439682,40,13.55769,1.166667,0,1,1
4544,38,1,0,16,1,0,nonSMSA,0,Wholesale/Retail Trade,Clerical/unskilled,,2.717391,0.999672229,60,7.403846,0.0833333,7.403846,1,
4545,36,0,0,11,0,0,SMSA,0,Manufacturing,Sales,,8.709587,2.164424373,40,16.24359,2.333333,0,0,
4546,44,1,0,11,0,1,SMSA,0,Manufacturing,Craftsmen,0,5.797099,1.75735762,40,14.73077,6.083333,0,0,1
4547,39,0,0,11,0,0,SMSA,0,Manufacturing,Operatives,0,6.038648,1.798180146,40,14.89744,1.083333,0,0,1
4548,35,1,0,9,0,1,SMSA,1,Construction,Sales,0,2.801932,1.030309179,40,10.42308,5.833333,0,0,1
4549,41,1,0,15,0,1,nonSMSA,0,Professional Services,Laborers,0,11.10854,2.407714182,40,15.57692,0.75,0,1,1
4550,44,1,0,10,0,1,nonSMSA,0,Public Administration,Sales,0,2.979065,1.091609493,23,1.794872,0.25,0,1,1
4551,45,0,1,18,1,1,SMSA,0,Professional Services,Other,1,15.09662,2.714470878,40,19.67308,3.416667,19.67308,1,0
4553,44,1,0,12,0,1,nonSMSA,0,Public Administration,Sales,0,4.62963,1.532476951,40,15.48077,1.833333,0,1,1
4555,34,1,0,17,1,1,SMSA,1,Wholesale/Retail Trade,Professional/technical,0,14.13042,2.64832992,40,12.03205,2.833333,12.03205,1,1
4556,41,1,0,12,0,1,nonSMSA,0,Public Administration,Sales,0,8.711756,2.164673378,38,19.42307,17.16667,0,1,1
4562,43,1,0,13,0,1,nonSMSA,0,Personal Services,Transport,0,4.025765,1.392714955,10,10.62821,5.333333,0,1,1
4564,39,0,1,12,0,1,SMSA,0,Manufacturing,Laborers,,3.344482,1.207311824,40,14.73077,1.75,0,1,
4567,40,1,0,11,0,1,nonSMSA,0,Manufacturing,Craftsmen,0,6.505631,1.87266811,50,12.01282,5.833333,0,1,1
4569,42,1,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Sales,0,5.12077,1.633304818,38,11.73077,10.41667,0,1,1
4571,38,0,0,18,1,1,nonSMSA,0,Public Administration,Other,0,11.6103,2.451892635,40,14.59615,13.91667,14.59615,0,1
4573,41,1,0,13,0,1,nonSMSA,0,Professional Services,Laborers,1,6.030594,1.796845513,40,18.78205,18.75,0,0,0
4574,37,0,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,6.223832,1.828385794,40,14.86538,9.916667,0,1,1
4577,39,1,0,9,0,1,nonSMSA,0,Manufacturing,Operatives,0,5.032206,1.615858457,40,8.038462,5,0,1,1
4578,41,1,0,16,1,1,nonSMSA,0,Professional Services,Other,,3.873905,1.354263042,24,10.25,1.5,10.25,1,
4580,38,0,0,12,0,1,nonSMSA,0,Professional Services,Laborers,,3.904991,1.362255479,38,13.55769,7.083333,0,1,
4583,44,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,5.636071,1.729187192,40,13.88461,13.83333,0,1,1
4586,38,1,0,17,1,0,SMSA,1,Public Administration,Managers/admin,0,16.73912,2.817748495,50,17.75,10.66667,17.75,0,1
4589,34,1,0,12,0,0,SMSA,0,Manufacturing,Operatives,1,3.762542,1.325094793,40,9.685898,0.25,0,0,0
4590,41,1,0,12,0,1,SMSA,0,Finance/Ins/Real Estate,Managers/admin,0,11.21577,2.417320824,58,9.442307,2,0,1,1
4591,40,0,0,14,0,0,SMSA,0,Manufacturing,Professional/technical,0,9.782605,2.280605808,40,8.141026,4.25,0,1,1
4592,39,1,0,12,0,1,nonSMSA,0,Public Administration,Sales,1,10.94203,2.392611337,46,11.69231,10.08333,0,1,0
4597,38,0,1,13,0,1,SMSA,0,Transport/Comm/Utility,Sales,1,9.959739,2.298550866,38,18.91667,18.91667,0,0,0
4599,44,1,0,10,0,0,SMSA,0,Professional Services,Laborers,1,4.396134,1.480725518,30,5.423077,5,0,1,0
4600,41,0,0,11,0,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,0,4.315618,1.462240536,56,9.903846,1.666667,0,1,1
4601,42,0,1,18,1,1,SMSA,1,Finance/Ins/Real Estate,Managers/admin,0,28.64733,3.355060245,40,15.23077,9.5,15.23077,1,1
4602,36,1,0,18,1,0,SMSA,0,Professional Services,Other,0,9.188963,2.21800309,35,12.39744,5.5,12.39744,1,1
4603,41,1,0,8,0,1,nonSMSA,0,Personal Services,Laborers,,4.180602,1.430455255,40,11.34615,0.1666667,0,0,
4604,38,1,0,16,1,1,nonSMSA,0,Professional Services,Laborers,,4.354793,1.471277078,24,16.39103,10.5,16.39103,0,
4606,35,1,0,12,0,1,SMSA,1,Finance/Ins/Real Estate,Sales,1,5.032206,1.615858457,40,10.19231,0.25,0,0,0
4607,41,1,0,11,0,1,nonSMSA,0,Transport/Comm/Utility,Service,1,8.945245,2.191122106,45,15.25,2.083333,0,0,0
4611,36,1,0,12,0,1,nonSMSA,0,Manufacturing,Sales,0,5.5314,1.710440948,40,6.012821,4.25,0,0,1
4613,39,0,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,,2.683842,0.98724935,30,5.326923,4.916667,0,1,
4614,40,0,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,1,7.558137,2.022624731,40,14.92949,8.583333,0,0,0
4620,40,1,0,12,0,0,SMSA,1,Wholesale/Retail Trade,Operatives,0,5.636071,1.729187192,40,10.38461,2.833333,0,0,1
4621,38,0,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,1,4.734297,1.554833247,40,14.04487,2.083333,0,0,0
4625,40,0,1,12,0,1,SMSA,1,Public Administration,Sales,0,6.27214,1.836117604,40,17.96795,5.5,0,0,1
4628,42,1,0,10,0,0,SMSA,1,Personal Services,Operatives,,3.239966,1.175562836,40,13.15385,5.25,0,0,
4629,35,0,0,16,1,1,nonSMSA,0,Professional Services,Other,0,7.938803,2.071762508,40,13.30769,10.58333,13.30769,0,1
4632,42,1,0,13,0,1,nonSMSA,0,Professional Services,Professional/technical,0,4.066022,1.402665126,40,14.80769,10.83333,0,0,1
4634,35,0,0,15,0,1,SMSA,1,Professional Services,Professional/technical,0,10.06441,2.309005438,40,15.08333,15.08333,0,0,1
4639,39,1,0,18,1,1,SMSA,1,Professional Services,Other,0,7.745568,2.047120809,40,14.73718,1.416667,14.73718,0,1
4642,42,1,0,10,0,1,nonSMSA,0,Manufacturing,Operatives,0,4.428341,1.488025022,45,16.42308,15.66667,0,1,1
4647,42,0,1,7,0,0,SMSA,1,Manufacturing,Operatives,1,4.895329,1.588281485,40,8.269231,3.416667,0,0,0
4651,37,0,0,14,0,1,SMSA,1,Finance/Ins/Real Estate,Sales,,3.344482,1.207311824,40,4.75,0.6666667,0,0,
4652,36,1,0,11,0,1,nonSMSA,0,Manufacturing,Operatives,0,2.801002,1.02997721,38,4.423077,0.5,0,0,1
4653,36,1,0,13,0,1,nonSMSA,0,Professional Services,Other,0,1.932367,0.658745676,50,9.634616,1.75,0,0,1
4655,36,1,0,12,0,1,nonSMSA,0,Manufacturing,Operatives,0,2.938808,1.078004057,48,14.38462,12.25,0,0,1
4657,36,0,0,12,0,1,nonSMSA,0,Personal Services,Laborers,,1.985786,0.686014806,40,6.794872,5.833333,0,0,
4658,39,1,0,12,0,0,SMSA,1,Manufacturing,Operatives,1,7.045088,1.952330636,40,15.44872,9.416667,0,0,0
4659,36,1,0,16,1,0,SMSA,0,Business/Repair Svc,Professional/technical,,40.19808,3.693819233,40,15.22436,1.75,15.22436,0,
4663,35,1,0,11,0,1,SMSA,0,Wholesale/Retail Trade,Laborers,,4.180602,1.430455255,35,11.60256,2.666667,0,0,
4664,40,1,0,8,0,1,nonSMSA,0,Personal Services,Transport,0,1.344605,0.29610029,12,7.25,1.666667,0,0,1
4672,38,1,0,12,0,1,nonSMSA,0,Professional Services,Other,0,3.663445,1.298403962,38,19.83333,19.83333,0,0,1
4674,36,0,1,16,1,0,SMSA,1,Wholesale/Retail Trade,Managers/admin,0,14.49275,2.673648524,40,9.858974,8.666667,9.858974,0,1
4675,35,1,0,10,0,1,nonSMSA,0,Personal Services,Transport,0,2.94686,1.080740197,21,3.076923,1.25,0,0,1
4677,35,1,0,16,1,1,nonSMSA,0,Professional Services,Other,0,6.449271,1.863967101,48,12.44231,11.91667,12.44231,1,1
4678,44,1,0,12,0,1,nonSMSA,0,Professional Services,Sales,0,3.502414,1.253452445,32,18.64744,9.833333,0,1,1
4680,38,0,1,12,0,0,SMSA,1,Professional Services,Laborers,1,6.70692,1.903139829,36,8.576923,5.416667,0,0,0
4681,37,1,0,10,0,1,SMSA,0,Manufacturing,Craftsmen,0,7.125603,1.963694354,40,4.653846,4.333333,0,0,1
4682,35,1,0,14,0,1,nonSMSA,0,Professional Services,Other,0,4.074072,1.404642991,42,12.32692,2.5,0,0,1
4683,42,1,0,12,0,1,nonSMSA,0,Manufacturing,Managers/admin,0,4.388082,1.47889223,40,19.03846,6.083333,0,0,1
4685,35,1,0,16,1,1,SMSA,1,Professional Services,Sales,0,6.191625,1.823197572,40,14.34615,6.416667,14.34615,0,1
4686,36,1,0,12,0,1,SMSA,1,Personal Services,Operatives,0,2.898549,1.064210267,34,12.4359,7,0,0,1
4687,35,1,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,0,5.559998,1.715597749,45,15.33333,0.4166667,0,0,1
4688,40,0,0,13,0,1,nonSMSA,0,Wholesale/Retail Trade,Managers/admin,0,5.998387,1.7914906,40,18.44231,15.16667,0,1,1
4696,44,1,0,10,0,1,nonSMSA,0,Professional Services,Professional/technical,0,4.62963,1.532476951,40,13,13,0,0,1
4699,37,1,0,17,1,1,SMSA,1,Professional Services,Managers/admin,0,14.82286,2.696170584,47,14.62179,8.333333,14.62179,0,1
4704,44,1,0,12,0,1,SMSA,1,Public Administration,Sales,0,8.904991,2.186611906,40,18.13461,18.08333,0,0,1
4705,39,1,0,16,1,1,SMSA,0,Professional Services,Other,0,7.230271,1.978276518,9,11.44231,2.833333,11.44231,1,1
4707,44,0,0,6,0,1,nonSMSA,0,Personal Services,Transport,,2.787067,1.024989788,30,11.90385,6.083333,0,0,
4711,38,1,0,17,1,1,nonSMSA,0,Professional Services,Other,,35.73162,3.576036011,45,9.660257,1.833333,9.660257,1,
4713,44,1,0,12,0,1,nonSMSA,0,Wholesale/Retail Trade,Sales,0,4.355878,1.471526197,32,17.48077,8.583333,0,1,1
4718,37,0,0,12,0,1,nonSMSA,0,Professional Services,Laborers,0,1.859903,0.620524336,25,9.679487,1.166667,0,0,1
4721,44,0,0,15,1,1,nonSMSA,0,Professional Services,Professional/technical,0,10.86151,2.385225347,40,18.17308,17.33333,18.17308,1,1
4724,40,1,0,12,0,1,nonSMSA,0,Public Administration,Sales,0,4.412238,1.484382044,40,11,1.916667,0,1,1
4725,35,1,0,14,0,0,SMSA,0,Professional Services,Sales,0,5.813202,1.760131538,40,12.13461,5.75,0,2,1
4726,37,0,0,16,1,1,nonSMSA,0,Wholesale/Retail Trade,Sales,0,2.73752,1.007052401,25,8.634616,0.8333333,8.634616,1,1
4728,39,1,0,9,0,1,nonSMSA,0,Wholesale/Retail Trade,Laborers,,5.202526,1.649144277,9,13.47436,11,0,1,
4729,43,1,0,8,0,1,nonSMSA,0,Professional Services,Laborers,,3.051839,1.11574436,25,2.320513,0.3333333,0,1,
4733,41,1,0,13,0,1,nonSMSA,0,Professional Services,Other,0,2.938808,1.078004057,25,11.51923,2.75,0,1,1
4734,39,1,0,12,0,1,nonSMSA,0,Public Administration,Sales,0,4.621576,1.530735772,40,13.82692,2.416667,0,1,1
4736,35,1,0,12,0,0,nonSMSA,0,Wholesale/Retail Trade,Sales,,4.180602,1.430455255,30,6.993589,1.333333,0,1,
4739,43,1,0,13,0,0,SMSA,0,Finance/Ins/Real Estate,Professional/technical,,38.70926,3.656078848,40,18,11.58333,0,1,
4742,40,1,0,10,0,1,nonSMSA,0,Professional Services,Professional/technical,0,5.297905,1.667311459,40,13.99359,9.833333,0,1,1
4746,37,0,0,12,0,1,nonSMSA,0,Professional Services,Sales,,4.389632,1.479245397,40,10.92308,0.25,0,1,
4749,35,1,0,12,0,0,SMSA,0,Professional Services,Sales,,5.80639,1.758959035,40,11.23077,3.5,0,1,
4750,40,1,0,17,1,1,nonSMSA,0,Professional Services,Other,0,2.785829,1.024545495,40,11.07692,1.166667,11.07692,1,1
